geo_id,city,zip,california_county,latitude,longitude,drinking_water,low_birth_weight,total_birth_pop,total_birth_count,birthing_rate,avg_birthing_age,teen_birth,geriatric_birth,female_employment_rate,unemployment_rate,health_insurance_coverage,disability,poverty_rate_families,poverty_rate_all,residence_over_1y,edu_less_than_hs,edu_some_hs,edu_hs,edu_some_college,edu_associate,edu_bachelors,edu_grad_prof,edu_hs_or_higher,edu_bachelors_or_higher,fms_never_married,fms_married_separated,fms_separated,fms_widowed,fms_divorced,foreign_born,foreign_born_europe,foreign_born_asia,foreign_born_africa,foreign_born_oceania,foreign_born_latin_america,foreign_born_north_america,foreign_born_not_citizen,limited_english,limited_english_spanish,limited_english_indo_euro,limited_english_aapi,limited_english_other
6037482002,Monterey Park,91754,Los Angeles,34.0488369,-118.1482676,748.7049952,3.43,1715,18,0.010495626822157435,22,0,9149.888888888889,52.2,4.2,90.9,10.8,8.8,13.7,94.8,10.6,6.2,16.6,19.3,7.1,27.1,13.1,83.2,40.3,37,50.4,1.4,8.7,2.6,38.9,0,71.4,0,0,26.9,1.6,28.2,27.2,4.9,0.2,22.2,0
6037482101,Monterey Park,91754,Los Angeles,34.0587488,-118.1353858,748.7049952,5.81,1229,42,0.03417412530512612,31.285714285714285,0,3921.3809523809523,57.1,7.8,86.1,11.3,13.6,15.5,91.9,13.5,9.3,23,17.7,7.7,19.1,9.7,77.3,28.8,34,40.5,5,11.2,9.5,55.4,0,84.8,0,0.7,14.5,0,31.4,39.4,6,0,33.4,0
6037482102,Monterey Park,91754,Los Angeles,34.050659,-118.1328703,748.7049952,8.29,771,67,0.08690012970168612,33.71641791044776,0,2458.179104477612,51.9,7.2,86.2,10,9.3,15,87.7,6.7,9.3,16.9,21,9,24.6,12.5,84,37.1,33.1,48.6,1.1,11.3,5.9,42.8,1.7,82.5,0,0,15.2,0.5,28.5,27.7,3.8,0.5,23.4,0
6037482201,Monterey Park,91755,Los Angeles,34.0590071,-118.1219962,748.7049952,4.93,933,23,0.02465166130760986,23.08695652173913,0,7160.782608695652,53.1,11.6,78.1,9.3,9.1,16,87.4,11.2,10.4,25.1,13.7,8.1,19.8,11.8,78.4,31.5,31.1,46.7,5.2,8.3,8.7,58.5,0.4,87.8,0,0,11.7,0,38.3,42.5,2.4,0,40.1,0
6037482202,Monterey Park,91755,Los Angeles,34.0589573,-118.1124273,748.2321876,5.41,1190,16,0.013445378151260505,24.1875,0,10293.625,54.8,12.3,79.4,10,17.5,18.2,96.5,21.2,6.8,20.2,14.7,7.2,22.3,7.6,72,29.9,29.4,49.6,2.9,9.6,8.4,65.7,0,89.1,0,0,10.9,0,31.7,56,3.9,0.2,51.9,0
6037482301,San Gabriel,91776,Los Angeles,34.0741046,-118.0990697,722.5335307,4.65,1163,161,0.13843508168529664,32,0,1022.9689440993789,60.1,14.4,75.6,6.2,22.6,23.2,91.7,21.5,14.8,30.8,12.2,7.1,12.4,1.4,63.8,13.8,33.6,50,0.5,4.8,11.2,58.3,0.5,82.1,0,1.4,16,0,40.9,52.7,6.4,0,46.3,0
6037482303,Rosemead,91770,Los Angeles,34.0691098,-118.098744,500.3555939,5.7,1499,111,0.07404936624416278,34.25675675675676,0,1483.7657657657658,52.1,9.4,77.1,7.2,19.5,21.2,89.8,23.8,10.1,29.2,16.4,5.7,11.9,2.8,66,14.7,32.6,47.1,2.9,10.7,6.7,55.1,1.1,76.8,0,0,21.9,0.3,39.4,52.1,11.3,0.5,40.3,0
6037482304,Rosemead,91770,Los Angeles,34.0644299,-118.0988908,496.5514451,4.63,916,16,0.017467248908296942,22,0,10293.625,60.6,18.5,68.8,4.7,27.3,27.4,94.3,33.3,18,19.9,11.1,5.3,10.5,1.8,48.7,12.3,38.7,43,1.7,6.1,10.6,53.8,0.5,58,0,0,41.5,0,50.1,50.6,20.1,0.2,30.3,0
6037482401,Rosemead,91770,Los Angeles,34.0674668,-118.0863199,804.8717425,3.38,1023,46,0.044965786901270774,23.195652173913043,0,3580.391304347826,57.5,11.4,76.4,7.3,12.3,12.8,96.1,35.3,10.6,23.8,16.6,2.7,9.7,1.4,54.1,11,39.5,46.9,2.4,6.6,4.6,53.1,0,69.6,0,0,30.2,0.2,36.8,47.5,13.6,0,33.9,0
6037482402,Unincorporated Los Angeles County area,91770,Los Angeles,34.0489168,-118.0800883,798.9033158,5.19,1782,95,0.05331088664421998,24.36842105263158,0,1733.6631578947367,53.1,9.1,74,8.4,7.4,9.3,90.9,16.4,8.6,23,19.1,9.1,16,7.7,74.9,23.7,30.5,46.3,2.3,14.9,6,48.1,0,81.4,0.5,0,18.2,0,45,42.7,7.8,0,35,0
6037482502,Rosemead,91770,Los Angeles,34.0589818,-118.1037641,496.6045111,6.82,761,43,0.056504599211563734,33.348837209302324,0,3830.186046511628,50.6,15.6,76.6,7.1,24.4,32.7,90.2,27.1,14.7,31.9,8.6,9.8,6.5,1.4,58.2,7.9,32.7,47.5,0,7.4,12.4,58.7,0,90.8,0,0,9.2,0,37.2,56.4,6.9,0.2,48.8,0.4
6037482503,Rosemead,91770,Los Angeles,34.0586251,-118.0948587,496.6045111,6.28,801,32,0.039950062421972535,22,0,5146.8125,51.7,10.9,78,5,22.4,26.2,92.3,31.2,10.4,31.5,13.3,4.8,5.8,2.9,58.3,8.8,25.4,58.1,2.7,10.6,3.2,65.9,0,78.6,0,0,21.1,0.3,40.6,57,9.3,0,47.7,0
6037482521,South San Gabriel,91770,Los Angeles,34.0502444,-118.1001251,776.6785582,3.96,1388,40,0.02881844380403458,23.25,0,4117.45,49.7,9.5,87,11.3,13.4,13.8,89.8,20.6,10.2,25.5,13.7,9,13.4,7.5,69.1,20.9,26.2,48.8,5.9,11.3,7.8,50.6,0.2,75.8,0,0.9,23,0,30.7,48,15,0.2,32.8,0
6037482522,Montebello,90640,Los Angeles,34.040905,-118.0939478,745.5521307,4.3,1193,135,0.11316010058675607,29.944444444444443,0,1219.9851851851852,53.5,6.8,82.6,10.7,8.4,10,92.3,6.2,7.8,30.1,14.5,8.7,22.5,10.2,85.9,32.7,36.4,36.3,2.9,13,11.4,46.2,0.6,76.7,1.5,0,20.7,0.5,38.7,28.2,5.1,2.4,20.1,0.6
6037482600,Monterey Park,91755,Los Angeles,34.0509646,-118.1143942,777.5206764,4.71,1300,130,0.1,35.92307692307692,0,1266.9076923076923,58.8,11.1,89.2,12.4,9.1,9.4,88.4,6.7,8.6,28.3,13.2,9.4,23.6,10.2,84.7,33.9,29,51.6,2.8,8.7,8,48.5,1.5,79.2,0,0,19.3,0,23.7,33.6,6.2,0.5,26.8,0
6037482701,Monterey Park,91754,Los Angeles,34.037622,-118.1397485,743.0752027,5.47,1209,46,0.0380479735318445,29.391304347826086,0,3580.391304347826,58.5,5,80.4,9.6,10.7,16.8,94.9,10.9,9.3,29.8,17.2,10.4,17.2,5.2,79.8,22.4,34.7,42.7,2.4,7.6,12.5,41.4,0.6,48.8,0,0,50.6,0,35,28.6,12.2,0.3,16.1,0
6037482702,Monterey Park,91754,Los Angeles,34.0414853,-118.1338308,748.7049952,4.96,511,47,0.09197651663405088,31.680851063829788,0,3504.2127659574467,48.3,9.3,89.3,13.9,11.1,13.9,93.7,12.7,5.4,27.5,17.7,12.5,16.7,7.5,81.9,24.2,31.1,49.7,1.6,10,7.6,38.2,2.1,78.1,0.9,0,18.9,0,12.1,32.9,6.6,0,26.2,0
6037482800,Monterey Park,91755,Los Angeles,34.0369447,-118.1149064,748.7049952,4.89,1029,110,0.10689990281827016,28.5,0,1497.2545454545455,44.1,12.6,86.6,8.5,10.8,14.5,90.6,10.9,6.9,28.7,19.5,11,18.8,4.1,82.2,22.9,30.5,51.3,2.4,11,4.8,43.8,1.1,66.5,0,0,32.4,0,35.7,27.5,6.9,0.5,20,0
6037500100,La Habra Heights,90631,Los Angeles,33.9575548,-117.945019,240.2447668,3.29,604,14,0.023178807947019868,27,0,11764.142857142857,56.9,1.9,95.5,7.4,0,2.4,95.4,0.9,1.5,17.4,18.4,16.5,27.3,18,97.6,45.3,20.1,65.1,0,9.2,5.6,19.4,2.7,60.5,0,0,32.2,4.6,8,9.2,1.6,0.2,7.4,0
6037500201,La Habra Heights,90631,Los Angeles,33.9569184,-117.9753443,604.7320716,2.79,1433,0,0,NA,NA,NA,51.5,4.4,96.9,12.9,0.6,2.2,96.5,3.5,5.7,14.8,23,11,22.8,19.2,90.8,42,26.8,51.1,2.3,10.6,9.2,17.9,16.5,45.3,0,0,35.2,3.1,16.6,5.6,1.6,0.6,3.3,0.1
6037500202,Whittier,90605,Los Angeles,33.9613945,-117.9940889,670.3589705,4.46,1224,42,0.03431372549019608,38.44047619047619,0,3921.3809523809523,50.8,5.5,92.8,7.4,2.4,3.9,94,4.4,3.3,18.5,21.6,7.3,25.3,19.6,92.3,44.9,32.6,56.7,0,5.2,5.5,18.1,4.3,56.1,0.9,0,38.7,0,24.6,7.7,3.4,0.4,3.6,0.2
6037500300,Unincorporated Los Angeles County area,90601,Los Angeles,34.0142722,-118.039504,804.9148346,5.65,824,63,0.07645631067961164,32.07936507936508,0,2614.253968253968,57.1,8.3,90.4,8.6,9.4,11.2,92.4,2,4.7,16.5,25.4,10.4,26.2,14.9,93.4,41.1,33.6,44.8,0.6,7.4,13.6,19.1,2.4,43.1,0,0,54.5,0,9.4,13.3,9.2,0.2,3.8,0
6037500402,Pico Rivera,90660,Los Angeles,34.0036044,-118.0763967,504.0714619,6.65,1123,47,0.041852181656277826,31.04255319148936,0,3504.2127659574467,65.9,14.7,74.7,15,12.9,17.9,82.6,21.4,15.7,30.8,21.8,4.8,5.2,0.4,62.9,5.6,39.7,36.9,3.1,8.4,11.9,38.2,1,0.6,0,0,98.4,0,50.3,36.8,36.1,0.6,0,0
6037500403,Pico Rivera,90660,Los Angeles,34.0117536,-118.0662039,750.9506144,3.07,1410,6,0.00425531914893617,27,0,27449.666666666668,47.2,12.4,80.3,11.7,15.3,18.3,91.5,21.5,10.3,27.5,21.3,5.4,11.4,2.6,68.2,14,35.4,37.3,7.2,12.6,7.4,31,4.2,14.2,2,0,79.5,0.1,37.9,21.3,20.4,0.7,0.2,0
6037500404,Pico Rivera,90660,Los Angeles,34.0139543,-118.0739965,624.5926781,6.07,1234,74,0.059967585089141004,35.37837837837838,0,2225.6486486486488,59.8,8.2,81.9,10.7,7.5,10.4,94,3.9,15.7,29.2,22.4,5.3,18.8,4.9,80.5,23.7,41.8,47,1.8,3.1,6.3,28.8,0,25.5,0,0,74.5,0,25.1,23.8,18.6,0,5.2,0
6037500500,Pico Rivera,90660,Los Angeles,34.015045,-118.0838653,589.1729802,3.83,676,97,0.14349112426035504,35.654639175257735,0,1697.9175257731958,55.9,9.6,76.2,13,9.1,13.9,81.2,25.1,15.5,28.6,17.8,3.8,7.9,1.3,59.4,9.2,33.9,41.9,2.8,11.5,10,44.1,1.9,14.8,2.2,0,81.1,0,56.6,36.7,31.9,0.2,4.4,0.2
6037500600,Pico Rivera,90660,Los Angeles,34.0074428,-118.088627,471.1863434,4.87,1534,55,0.03585397653194263,35.09090909090909,0,2994.509090909091,47.2,9.8,65.1,10.4,19.3,26.5,93.8,23.1,23.9,25.6,12.8,4.8,7,2.8,53,9.7,41.5,36,8.2,7.8,6.5,39.5,1.2,2.2,0,0,96.6,0,57.4,37.9,37.6,0.3,0,0
6037500700,Pico Rivera,90660,Los Angeles,34.0000986,-118.0983071,503.8885429,5.81,1354,82,0.060561299852289516,33.353658536585364,0,2008.5121951219512,45.1,8.7,83.5,11.5,7,8.7,93,12.1,17.8,26.5,24.4,6.7,8.2,4.3,70.1,12.6,33.8,39.8,1.1,12.6,12.6,28,1.2,4.2,0,0,94.7,0,44,20.2,19.1,0.3,0.6,0.1
6037500800,Pico Rivera,90660,Los Angeles,33.9831987,-118.0861015,467.5774071,4.28,1387,180,0.12977649603460706,35.666666666666664,0,914.9888888888889,54.6,9.1,77.7,7.7,12.1,13.5,91.4,19.1,12.3,28.7,21.5,6.7,9,2.7,68.6,11.7,30.5,43.1,6.6,4.2,15.6,30.3,1.6,0.9,0,0,96.9,0.5,36.6,23.6,23.2,0.1,0.3,0
6037500900,Pico Rivera,90660,Los Angeles,33.9934787,-118.0803987,479.5831527,3.94,1359,50,0.03679175864606328,30.7,0,3293.96,52.5,10.2,79.3,11.8,14.5,17.5,86.7,17.4,14.8,34,17.8,5.9,7.1,3,67.8,10.1,35.8,43.2,0.7,9.5,10.7,29.1,0.4,5.2,0.1,0.2,94.2,0,51.5,28.6,27.9,0,0.7,0
6037501001,West Whittier-Los Nietos,90606,Los Angeles,33.9903098,-118.0706273,821.0835388,5.67,792,52,0.06565656565656566,28.153846153846153,0,3167.269230769231,56.4,9.3,75.8,10.7,9.6,10.1,99.1,27.2,16.3,23.7,18.9,4.5,7.2,2.1,56.4,9.3,35.9,48.9,3.3,4.9,7,38,0.3,0.9,0.3,0,98.4,0,49.2,33.1,32.9,0.2,0,0
6037501002,West Whittier-Los Nietos,90606,Los Angeles,33.9822771,-118.0620458,822.7537678,5.76,1303,49,0.03760552570990023,28.612244897959183,0,3361.183673469388,63.5,12.3,83.9,9.9,4.2,6.6,94,6.2,9.8,26.4,28,7.8,17.2,4.6,84,21.8,31.4,49.4,3.4,7.7,8.1,19.2,0.6,5.2,2.1,0,92,0,40.2,12.1,11.2,0.5,0.4,0
6037501200,Whittier,90601,Los Angeles,33.9988447,-118.0628298,807.6827687,6.3,1566,40,0.02554278416347382,27,0,4117.45,62.8,9.3,87.1,11,7.2,10.8,91.5,8.9,6.3,26.7,27.2,9.8,13.4,7.8,84.8,21.1,42.9,36.9,2.1,9.2,8.9,20.1,7.3,16.8,0.4,0,75.5,0,29.3,15.9,14.1,0.1,1.7,0
6037501300,Whittier,90601,Los Angeles,33.9909544,-118.0536684,477.3228714,4.94,1728,201,0.11631944444444445,35.32338308457712,0,819.3930348258707,61.9,3.6,91.9,9.5,3.6,5.5,93.3,4.9,11.7,18,29.8,9.3,20.5,5.9,83.5,26.4,36.2,37.1,1.6,10.1,15,16.8,1.5,19.2,0.2,0,75,4.2,36.7,10.8,9.6,0.7,0.5,0
6037501400,Whittier,90601,Los Angeles,33.9819778,-118.0474017,721.7209227,6.47,1081,74,0.06845513413506013,27.675675675675677,0,2225.6486486486488,57.6,11.3,73.5,7.7,17.7,19.1,81.4,20.5,13.1,26.6,16.6,6.5,8.4,8.2,66.4,16.7,39.9,34.1,3.6,8.6,13.7,25,1.6,3.3,0,0,95.1,0,59.2,26.5,25.6,0.9,0,0
6037501501,Whittier,90601,Los Angeles,34.0017622,-118.0208427,570.5623711,1.69,575,23,0.04,29.717391304347824,0,7160.782608695652,55.7,8.8,91.4,10.6,3.9,6.3,96,1.7,1.9,19.5,22.7,13.3,21.4,19.6,96.4,40.9,32.9,46.4,2.7,7.9,10.1,9.8,12.9,51.5,0,0,34.3,1.3,20.6,4.7,3.4,0,1.3,0
6037501503,Whittier,90601,Los Angeles,33.9861018,-118.0364753,477.3228714,5.59,1295,70,0.05405405405405406,33.07142857142857,0,2352.8285714285716,58,6.4,82.8,8,10.5,17.7,84,2.6,8.4,20.2,29.4,9.5,16.3,13.6,89,29.9,41.2,34.5,3.9,8.5,11.9,13.5,7,9.9,0,0,83.2,0,53.8,8.1,6.9,0.4,0.7,0
6037501504,Whittier,90601,Los Angeles,33.9792515,-118.0369951,477.3228714,3.29,982,32,0.032586558044806514,25.125,0,5146.8125,51.8,10,88.4,16.9,19.2,25.9,86.3,5.2,13.3,28,24.7,12,12.1,4.8,81.5,16.9,34,32.4,8.9,11.6,13,20.2,0.8,25.3,0,0,71.3,2.6,47.8,15.7,12.2,0,3.5,0
6037501600,Whittier,90601,Los Angeles,33.9760214,-118.008555,768.7906735,5.12,2162,158,0.0730804810360777,32.949367088607595,0,1042.392405063291,51.3,6.3,89.3,8.3,8,11.3,87.7,7.4,8,22,22,8.4,14.9,17.4,84.6,32.2,46.7,39,0.3,4.7,9.4,14.1,10.6,28.9,0.7,1.9,56.9,1,38.6,12.2,10.1,0.4,1.6,0.2
6037501700,Whittier,90605,Los Angeles,33.9618209,-118.0198835,660.0447792,4.78,886,33,0.03724604966139955,33.666666666666664,0,4990.848484848485,56.1,8.8,88.7,8,7.2,10.5,96.3,1.8,6.9,23.3,27,13.2,18.6,9.3,91.3,27.9,32.4,52.3,0.6,7.7,6.9,11.9,3.6,14.6,0,0,80.4,1.4,32.7,7.8,6.8,1,0.1,0
6037501802,Whittier,90602,Los Angeles,33.9679116,-118.0292523,477.3228714,4.17,1101,38,0.03451407811080836,32.11842105263158,0,4334.1578947368425,61.8,7.8,89.1,8.4,4,6.3,87.2,4.1,13.1,19.2,28.9,8.4,16,10.3,82.8,26.3,39.7,39.7,1.7,6.9,12,16.6,4.4,10.4,5.5,0,79.7,0,38,9.2,7.6,0.8,0.9,0
6037501803,Whittier,90602,Los Angeles,33.9717393,-118.0408524,477.3228714,4.01,1361,104,0.07641440117560618,32.68269230769231,0,1583.6346153846155,53.3,9.6,78,8.7,35.8,37.1,92.9,21.1,9.7,29.5,24.6,7.4,5.9,1.7,69.1,7.6,46.1,31.7,1.9,6.6,13.7,30.4,2.4,5.3,0,0,92.3,0,67.9,31.6,30.4,0.4,0.3,0.4
6037501804,Whittier,90602,Los Angeles,33.9698819,-118.0349208,477.3228714,7.84,620,28,0.04516129032258064,34.5,0,5882.071428571428,48,6.9,85.7,11.7,14.7,24,87,13.2,10.4,37.6,18.8,3.7,6.8,9.6,76.4,16.4,42,33.3,1.6,10.9,12.2,20.4,4.9,6.3,0,0,88.8,0,67.3,21.4,20.9,0.3,0.2,0
6037501900,Whittier,90605,Los Angeles,33.9558907,-118.0274643,670.5834213,4.51,1116,6,0.005376344086021506,30.333333333333332,0.3333333333333333,27449.666666666668,71.4,7,94.2,7,5,6.3,86.1,3.9,8.5,31.7,25.6,12.4,11.1,6.7,87.6,17.9,32.2,50.9,0.5,8.3,8,14.8,4.4,11.8,0,0,81.6,2.3,45.6,10.3,10,0.4,0,0
6037502003,Whittier,90602,Los Angeles,33.9631768,-118.0393767,598.1042014,3.57,728,108,0.14835164835164835,31.02777777777778,0,1524.9814814814815,61.4,9.1,78.2,8.2,11.6,13,90,17.2,14,23.1,25.6,7.1,9,3.9,68.8,12.9,39.6,41.2,3,8.2,7.9,27.2,1,1,0,0,98,0,59.8,22.3,21.9,0,0.1,0.3
6037502004,Whittier,90602,Los Angeles,33.9609046,-118.0477889,667.4467963,4.99,1070,51,0.04766355140186916,30.333333333333332,0.29411764705882354,3229.372549019608,50.8,8.9,74.9,10,20.5,19.9,95.7,21,17.2,28.5,17.6,4.8,8.3,2.6,61.8,10.9,37.8,42,4.7,7.6,8,36.9,0,1.5,7.1,0,91.4,0,56.5,31.7,28.5,0,0.4,2.8
6037502005,South Whittier,90605,Los Angeles,33.9516825,-118.0342818,598.1514638,5.77,1565,246,0.15718849840255592,30.760162601626018,0,669.5040650406504,52.3,5.8,81.3,13.2,10.5,10.9,80.1,11.3,5.3,32.4,28.5,8.4,10.3,3.8,83.4,14.1,41.5,41.7,1.6,11.1,4.1,23.1,0.6,14.5,0,0,84.9,0,57.8,22,19.5,0.2,1.4,0.8
6037502100,Whittier,90606,Los Angeles,33.9726429,-118.0522351,757.4252943,6.85,1184,140,0.11824324324324324,33.357142857142854,0,1176.4142857142858,52.6,8.3,87.1,11.3,9,8.1,86,10.2,17.2,37.2,18.2,5.7,9.2,2.3,72.6,11.5,34,36.7,3.4,16.2,9.7,19.3,2.5,7.4,0,0,90,0,24.3,18.6,17.9,0,0.6,0
6037502200,West Whittier-Los Nietos,90606,Los Angeles,33.9775294,-118.0729448,821.0835388,6.19,1579,28,0.01773274224192527,22,0,5882.071428571428,50.1,5.8,81.3,15.8,6.6,9.7,94,15.1,12.4,33.6,22.8,4.3,8.4,3.4,72.5,11.8,35.9,43.4,3.5,8.4,8.8,25.1,1.3,5.6,0,0,93.2,0,47.6,27.1,26.4,0.4,0.4,0
6037502301,West Whittier-Los Nietos,90606,Los Angeles,33.9680887,-118.0787046,821.0835388,5,1687,195,0.11558980438648489,36.04102564102564,0,844.6051282051282,54.8,5.9,78.6,12.4,8.8,7.5,91.9,16,16.4,30.9,23.7,3.1,6.4,3.5,67.6,10,42.2,37.8,5.7,6.6,7.7,32.3,0.5,2.9,0,0,96.6,0,39.7,32.1,31.5,0.6,0,0
6037502302,West Whittier-Los Nietos,90606,Los Angeles,33.9660089,-118.0683122,821.0835388,2.5,1006,78,0.0775347912524851,32.467948717948715,0,2111.5128205128203,46.9,12.5,74,8.9,25.1,22.7,89,17.8,21,33.2,14.3,4.7,5.1,3.8,61.2,8.9,46.4,33,3.8,8.6,8.2,34.9,0.8,0,0,0,99.2,0,76.8,35.4,35.3,0.1,0,0
6037502401,Pico Rivera,90660,Los Angeles,33.976375,-118.0968738,501.8428677,4.84,1439,164,0.11396803335649756,31.286585365853657,0,1004.2560975609756,54.6,10.5,79.1,9,13.6,12.2,96,13.4,8.2,37.1,22.8,9.6,7.6,1.3,78.4,8.9,39,40.5,2,8.8,9.7,33,1.2,2.6,0,0,96.2,0,55.1,28.4,27.8,0,0.5,0
6037502402,Pico Rivera,90660,Los Angeles,33.9737097,-118.0905791,239.6518177,6.13,1001,49,0.04895104895104895,35.04081632653061,0,3361.183673469388,62.5,5.6,84.3,6.9,6.6,8.9,88.9,15,13.3,32.5,21.5,6,9.7,2,71.7,11.7,39.6,40.7,2.8,11.2,5.8,28,0,3.1,0,0,96.9,0,33.7,20.2,20.2,0,0,0
6037502500,Pico Rivera,90660,Los Angeles,33.9759777,-118.1106254,241.5795621,4.27,1070,69,0.06448598130841121,28.08695652173913,0,2386.927536231884,56.7,14.5,77.2,11.2,19.6,18.3,88.8,21,17.2,31.3,21.8,4.1,2.3,2.3,61.8,4.6,35,39.4,4.7,11.5,9.4,38.4,0.6,2.6,1.3,0,95.6,0,52.4,36,34.1,0.9,0.5,0.5
6037502601,Pico Rivera,90660,Los Angeles,33.9594036,-118.0944003,556.0599429,5.72,2005,86,0.0428927680798005,30.023255813953487,0,1915.093023255814,59.3,13,77.2,7.3,3.1,5.5,93.5,16.2,12.1,30.4,22.4,8.5,8.6,1.7,71.7,10.3,37.6,42.3,2.8,8.2,9.1,31.1,0,3.5,0,0,96.5,0,45,25.1,24.5,0.1,0.4,0
6037502602,Pico Rivera,90660,Los Angeles,33.9650177,-118.1032467,250.1615732,3.7,1276,92,0.07210031347962383,37.04891304347826,0,1790.195652173913,57.6,8.6,79.7,10.4,8.2,7.6,92,19.9,13.9,28,22.8,5.7,6.9,2.7,66.1,9.6,44.1,34,2.7,6.2,13,34.4,0.4,5.1,0,0,94.5,0,50.5,27.3,26.5,0.3,0.5,0
6037502700,Santa Fe Springs,90670,Los Angeles,33.9548068,-118.0716366,767.7555748,5.5,1474,71,0.04816824966078698,27.922535211267604,0,2319.6901408450703,48,6.8,83.5,16.2,7.5,8,95.8,18.6,10.7,28.4,21,7.7,8.8,4.9,70.7,13.6,33.6,35.2,4.5,13.7,13,26.4,0.5,9,0.3,0,90.1,0,26.5,23.5,22.3,0,1.2,0
6037502801,Santa Fe Springs,90670,Los Angeles,33.9409904,-118.0891681,254.1183727,4.93,1679,54,0.03216200119118523,33.01851851851852,0,3049.962962962963,59.4,4.1,86.5,8,6.3,12.3,88.9,5.6,8.9,34.1,26.8,9.6,11.4,3.6,85.4,15,33.2,46.5,1.4,6.4,12.5,22,1.7,21.9,5.4,0,70.9,0,39.4,12.8,9.9,0.2,2.8,0
6037502802,Santa Fe Springs,90670,Los Angeles,33.9335661,-118.0683234,635.93432,3.55,574,38,0.06620209059233449,37.21052631578947,0,4334.1578947368425,48.4,7.4,92.5,17.6,13.7,18.9,86.4,9.1,16.6,30.9,21,6.4,10.9,5.1,74.3,16,29.7,28.7,2.5,16,23,29.3,2.5,39.7,1.7,0,56.1,0,45.2,30.8,21.1,0.9,8.6,0.3
6037502901,South Whittier,90605,Los Angeles,33.9459765,-118.0409409,627.7088316,4.58,1375,120,0.08727272727272728,33.5,0,1372.4833333333333,55.1,8.5,86.5,11.1,3.8,7.4,94.4,7,14.9,31.4,25.3,5.8,12.9,2.6,78.1,15.6,33.1,41,4.4,9.4,12.1,27.2,0.7,21.8,1.3,0,75.1,1.1,30.2,17.3,14.4,0.2,2.3,0.4
6037502902,Santa Fe Springs,90670,Los Angeles,33.9427453,-118.0524424,675.6871195,4.64,1187,66,0.05560235888795282,28.818181818181817,0,2495.4242424242425,43,11.4,76.6,11.8,24.6,30.9,94.1,27.3,12.4,28.1,19.6,4.7,6.8,1.2,60.4,8,37.1,43.3,2.6,9.6,7.4,37.3,0.4,2.5,0,0,97,0,67,37.9,37.4,0.3,0.2,0
6037503000,South Whittier,90605,Los Angeles,33.9243441,-118.0508252,649.2203871,5.42,1863,162,0.08695652173913043,32.617283950617285,0,1016.6543209876543,52.6,8,73.2,9.7,21,21.9,98.2,21.6,17.3,30.6,16,5.1,6.5,2.7,61,9.2,47.9,38,2.2,4.6,7.3,38.2,0.7,6.8,0,0,92.5,0,63.6,37.8,36.2,0.6,1.1,0
6037503103,South Whittier,90605,Los Angeles,33.9281744,-118.0407064,709.2375496,4.85,1346,46,0.03417533432392273,32.43478260869565,0,3580.391304347826,57.6,11.1,83.1,7.8,7.8,9.8,91.9,12.8,9.6,41.4,17.7,5.2,10,3.3,77.6,13.3,35.6,47.7,3.4,5.7,7.6,30.4,0,3.7,0,0,96.3,0,62.8,27.7,27,0.5,0.2,0
6037503104,South Whittier,90605,Los Angeles,33.9202427,-118.0432662,649.2203871,6.69,548,25,0.04562043795620438,22.8,0,6587.92,51.6,13.1,79.6,7.4,15.2,20,98.1,21.4,17.1,27.2,19.2,6.3,5.2,3.6,61.5,8.9,25.8,56.4,4.5,4.3,9,33.3,0.8,3.4,1.3,0,94.5,0,72,30,29.7,0,0.3,0
6037503105,South Whittier,90604,Los Angeles,33.927592,-118.0344855,660.7578017,5.88,1262,39,0.030903328050713153,28.371794871794872,0,4223.025641025641,52.1,8.4,79.1,9.6,10.5,14.5,92.6,17.8,8,24.2,27.8,8.1,9.5,4.6,74.2,14.1,41.7,39.4,3.4,9.1,6.3,33.9,2,15.8,0,0,82.2,0,65,29.2,25.1,0.2,3.9,0
6037503106,South Whittier,90604,Los Angeles,33.9207603,-118.0236715,362.9052467,3.7,785,24,0.030573248407643312,37,0,6862.416666666667,48.9,12.5,80.5,11.3,7.3,5.7,88,12.6,11.4,30.3,31.2,4.7,8.9,1.1,76.1,9.9,31.8,38.9,2.7,14.4,12.2,18.6,0,16.6,0,0,81.1,2.2,26.3,21.6,18.7,1.4,1.5,0
6037503201,South Whittier,90604,Los Angeles,33.9324918,-118.0266537,610.7100234,5.91,1097,159,0.14494074749316319,35.0188679245283,0,1035.8364779874214,46.6,5.4,90.6,9.9,5.6,6.9,93.9,7.3,11.8,24.8,26.2,8.5,16.3,5.1,80.9,21.4,34.6,42.2,5.5,9.2,8.6,18.7,7.4,17.9,0,0,73.7,1,33,13.3,11.5,0,1.8,0
6037503202,South Whittier,90604,Los Angeles,33.9393795,-118.0348881,656.5273256,5.9,1235,67,0.05425101214574899,28.567164179104477,0,2458.179104477612,50.4,11,88.2,10.9,13.2,16.5,94.5,11.7,12.4,29.2,24.2,9.4,8.3,4.8,75.9,13.1,38.2,40.6,3.5,8.7,9,20.9,3.7,9.9,0,0,86.5,0,48.4,13.1,11.9,0,1.1,0
